"TestId","TagId","Date","Time","No.Nodes","x.est","y.est","x.ci.lower","x.ci.upper","y.ci.lower","y.ci.upper"
"781E4B78 2022-01-19 19:39:00","781E4B78","2022-01-19","19:39:00",5,410756.512299177,4261916.87011975,410723.979656357,410789.044941997,4261887.27489566,4261946.46534384
"781E4B78 2022-01-19 19:42:00","781E4B78","2022-01-19","19:42:00",6,410842.767485874,4261919.30204033,410816.460437025,410869.074534723,4261897.38404634,4261941.22003432
"781E4B78 2022-01-19 19:45:00","781E4B78","2022-01-19","19:45:00",7,410806.348229855,4261965.3046384,410768.386976785,410844.309482924,4261923.45223708,4262007.15703972
"781E4B78 2022-01-19 19:48:00","781E4B78","2022-01-19","19:48:00",7,410830.225690188,4261965.18055951,410746.930039726,410913.52134065,4261869.26432262,4262061.0967964
"781E4B78 2022-01-19 19:51:00","781E4B78","2022-01-19","19:51:00",5,410824.265013032,4261968.49834163,410778.931667504,410869.59835856,4261926.91861925,4262010.07806401
"781E4B78 2022-01-19 19:54:00","781E4B78","2022-01-19","19:54:00",7,410849.125723912,4261950.82880991,410799.375645189,410898.875802636,4261895.8845544,4262005.77306543
"781E4B78 2022-01-19 19:57:00","781E4B78","2022-01-19","19:57:00",6,410833.239626745,4261958.17449237,410731.442638512,410935.036614978,4261868.24315063,4262048.10583411
"781E4B78 2022-01-19 20:00:00","781E4B78","2022-01-19","20:00:00",5,410906.847097007,4261891.09503855,410654.512327884,411159.18186613,4261698.38636009,4262083.803717
"781E4B78 2022-01-19 20:03:00","781E4B78","2022-01-19","20:03:00",6,410814.777606128,4261971.30461331,410700.383206532,410929.172005725,4261859.20287037,4262083.40635624
"781E4B78 2022-01-19 20:06:00","781E4B78","2022-01-19","20:06:00",6,410810.649392459,4262024.96053039,410723.974791514,410897.323993404,4261957.20070435,4262092.72035644
"781E4B78 2022-01-19 20:09:00","781E4B78","2022-01-19","20:09:00",7,410653.894020138,4262080.3434701,410129.91263861,411177.875401667,4261660.05266334,4262500.63427687
"781E4B78 2022-01-19 20:12:00","781E4B78","2022-01-19","20:12:00",4,410721.07596962,4261906.35690378,410681.646239964,410760.505699276,4261871.62465549,4261941.08915208
"781E4B78 2022-01-19 20:15:00","781E4B78","2022-01-19","20:15:00",6,410758.833487726,4262041.36393581,410533.865729076,410983.801246375,4261884.74292666,4262197.98494496
"781E4B78 2022-01-19 20:18:00","781E4B78","2022-01-19","20:18:00",6,410865.214270241,4262053.07536342,410594.218874428,411136.209666054,4261866.3162794,4262239.83444745
"781E4B78 2022-01-19 20:21:00","781E4B78","2022-01-19","20:21:00",6,410813.508891251,4261939.1730795,410666.310157016,410960.707625486,4261790.5280239,4262087.8181351
"781E4B78 2022-01-19 20:24:00","781E4B78","2022-01-19","20:24:00",7,410838.034929092,4261986.74970089,410729.407864262,410946.661993923,4261882.5276549,4262090.97174689
"781E4B78 2022-01-19 20:27:00","781E4B78","2022-01-19","20:27:00",7,410865.971215684,4262032.53550972,410701.65911484,411030.283316529,4261917.24262477,4262147.82839467
"781E4B78 2022-01-19 20:33:00","781E4B78","2022-01-19","20:33:00",4,410838.565026083,4262005.54743648,410706.300764091,410970.829288076,4261835.00614566,4262176.08872731
"781E4B78 2022-01-19 20:36:00","781E4B78","2022-01-19","20:36:00",4,410854.238053965,4261991.35993566,410690.110865839,411018.365242091,4261779.15567306,4262203.56419827
"781E4B78 2022-01-19 20:39:00","781E4B78","2022-01-19","20:39:00",7,410845.748365821,4261957.79391884,410731.177961043,410960.3187706,4261851.34659697,4262064.2412407
"781E4B78 2022-01-19 20:42:00","781E4B78","2022-01-19","20:42:00",5,410905.293957659,4261896.27141328,410808.321151659,411002.266763658,4261808.39308621,4261984.14974035
"781E4B78 2022-01-19 20:45:00","781E4B78","2022-01-19","20:45:00",6,410937.851091591,4262029.26995398,410632.283006253,411243.419176928,4261755.4079432,4262303.13196477
"781E4B78 2022-01-19 20:48:00","781E4B78","2022-01-19","20:48:00",7,410867.088309266,4262046.92197024,410636.288280316,411097.888338217,4261899.47416294,4262194.36977755
"781E4B78 2022-01-19 20:51:00","781E4B78","2022-01-19","20:51:00",7,410844.757898968,4262070.66752427,410669.698297727,411019.817500208,4261970.84297979,4262170.49206875
"781E4B78 2022-01-19 20:54:00","781E4B78","2022-01-19","20:54:00",6,410921.524410095,4262088.00833018,410542.234008828,411300.814811362,4261833.26951305,4262342.74714732
"781E4B78 2022-01-19 20:57:00","781E4B78","2022-01-19","20:57:00",6,410636.894776791,4261938.53479025,410335.807227781,410937.982325802,4261463.28198192,4262413.78759858
"781E4B78 2022-01-19 21:00:00","781E4B78","2022-01-19","21:00:00",6,410871.459219536,4261923.28287848,410759.286385786,410983.632053286,4261822.74058413,4262023.82517283
"781E4B78 2022-01-19 21:03:00","781E4B78","2022-01-19","21:03:00",5,410832.951772732,4261968.84254492,410756.670742337,410909.232803127,4261883.368929,4262054.31616084
"781E4B78 2022-01-19 21:06:00","781E4B78","2022-01-19","21:06:00",5,410915.528607775,4261897.21239715,410705.844377619,411125.212837931,4261731.8802971,4262062.54449721
"781E4B78 2022-01-19 21:09:00","781E4B78","2022-01-19","21:09:00",5,410736.672763348,4261891.21716524,410580.319182865,410893.026343832,4261696.17075724,4262086.26357324
"781E4B78 2022-01-19 21:12:00","781E4B78","2022-01-19","21:12:00",6,410809.759195705,4261944.88518777,410682.765776215,410936.752615195,4261817.6908222,4262072.07955334
"781E4B78 2022-01-19 21:15:00","781E4B78","2022-01-19","21:15:00",5,410855.499444647,4261954.36422146,410787.427997345,410923.57089195,4261890.61439867,4262018.11404424
"781E4B78 2022-01-19 21:18:00","781E4B78","2022-01-19","21:18:00",7,410841.115195231,4261941.84520385,410749.122631067,410933.107759396,4261858.15373329,4262025.53667441
"781E4B78 2022-01-19 21:21:00","781E4B78","2022-01-19","21:21:00",6,410803.307253358,4261889.7262506,410674.332841952,410932.281664764,4261786.11897348,4261993.33352773
"781E4B78 2022-01-19 21:24:00","781E4B78","2022-01-19","21:24:00",7,410897.897972106,4261933.10439998,410677.730002321,411118.065941891,4261730.44002036,4262135.7687796
"781E4B78 2022-01-19 21:27:00","781E4B78","2022-01-19","21:27:00",6,410876.149832395,4261871.93552531,410790.684260714,410961.615404077,4261784.14176978,4261959.72928085
"781E4B78 2022-01-19 21:30:00","781E4B78","2022-01-19","21:30:00",4,410945.331309926,4261601.22062444,410670.470032225,411220.192587628,4261328.81463366,4261873.62661523
"781E4B78 2022-01-19 21:33:00","781E4B78","2022-01-19","21:33:00",6,411034.761026973,4261785.67766115,410834.362747036,411235.15930691,4261465.77759682,4262105.57772547
"781E4B78 2022-01-19 21:36:00","781E4B78","2022-01-19","21:36:00",7,410876.358676256,4261891.21208601,410747.166718452,411005.55063406,4261751.19525445,4262031.22891758
"781E4B78 2022-01-19 21:39:00","781E4B78","2022-01-19","21:39:00",7,410998.218274877,4261936.35442397,410873.725888202,411122.710661553,4261767.4070531,4262105.30179484
"781E4B78 2022-01-19 21:42:00","781E4B78","2022-01-19","21:42:00",5,410818.947870364,4261783.65847992,410594.46171102,411043.434029709,4261553.38236392,4262013.93459592
